Frame, Time (ms)
 1174, 13665.217
 1175, 13677.321
 1176, 13687.732
 1177, 13699.346
 1178, 13710.560
 1179, 13720.735
 1180, 13731.720
 1181, 13742.606
 1182, 13754.750
 1183, 13765.540
 1184, 13776.501
 1185, 13787.582
 1186, 13798.504
 1187, 13809.435
 1188, 13821.419
 1189, 13832.771
 1190, 13843.002
 1191, 13854.629
 1192, 13865.726
 1193, 13876.515
 1194, 13886.941
 1195, 13898.857
 1196, 13910.132
 1197, 13920.957
 1198, 13931.894
 1199, 13943.072
 1200, 13955.076
 1201, 13965.950
 1202, 13977.121
 1203, 13988.143
 1204, 13999.039
 1205, 14009.518
 1206, 14020.555
 1207, 14032.529
 1208, 14043.440
 1209, 14054.332
 1210, 14065.393
 1211, 14076.368
 1212, 14087.027
 1213, 14098.201
 1214, 14110.161
 1215, 14120.978
 1216, 14131.859
 1217, 14142.832
 1218, 14154.248
 1219, 14165.251
 1220, 14176.835
 1221, 14187.522
 1222, 14199.477
 1223, 14209.577
 1224, 14220.708
 1225, 14231.470
 1226, 14243.677
 1227, 14254.730
 1228, 14265.589
 1229, 14276.730
 1230, 14287.530
 1231, 14298.050
 1232, 14310.194
 1233, 14321.294
 1234, 14332.017
 1235, 14343.566
 1236, 14354.590
 1237, 14365.199
 1238, 14376.101
 1239, 14388.141
 1240, 14398.978
 1241, 14410.207
 1242, 14421.046
 1243, 14431.646
 1244, 14443.044
 1245, 14453.615
 1246, 14465.442
 1247, 14476.988
 1248, 14487.574
 1249, 14498.477
 1250, 14509.570
 1251, 14520.431
 1252, 14532.252
 1253, 14543.414
 1254, 14554.173
 1255, 14565.590
 1256, 14576.300
 1257, 14587.093
 1258, 14598.398
 1259, 14609.839
 1260, 14621.343
 1261, 14632.725
 1262, 14642.679
 1263, 14653.706
 1264, 14665.966
 1265, 14676.753
 1266, 14687.701
 1267, 14698.535
 1268, 14709.822
 1269, 14720.287
 1270, 14731.891
 1271, 14743.897
 1272, 14754.308
 1273, 14765.818
 1274, 14776.792
 1275, 14787.758
 1276, 14798.141
 1277, 14809.325
 1278, 14821.080
 1279, 14831.736
 1280, 14842.827
 1281, 14853.616
 1282, 14864.677
 1283, 14876.622
 1284, 14887.458
 1285, 14898.592
 1286, 14909.786
 1287, 14920.550
 1288, 14932.008
 1289, 14943.744
 1290, 14954.243
 1291, 14965.812
 1292, 14976.512
 1293, 14987.371
 1294, 14998.122
 1295, 15010.264
 1296, 15020.999
 1297, 15032.094
 1298, 15044.026
 1299, 15053.763
 1300, 15065.102
 1301, 15077.327
 1302, 15088.122
 1303, 15098.922
 1304, 15109.782
 1305, 15120.840
 1306, 15131.678
 1307, 15143.599
 1308, 15154.511
 1309, 15165.489
 1310, 15176.391
 1311, 15187.306
 1312, 15198.268
 1313, 15210.361
 1314, 15221.064
 1315, 15231.499
 1316, 15242.577
 1317, 15255.293
 1318, 15287.616
 1319, 15298.377
 1320, 15532.217
 1321, 15542.837
 1322, 15553.554
 1323, 15565.696
 1324, 15576.669
 1325, 15735.632
 1326, 15766.118
 1327, 15807.921
 1328, 15872.972
 1329, 15904.659
 1330, 15910.095
 1331, 15921.589
 1332, 15932.360
 1333, 15943.279
 1334, 15954.369
 1335, 15965.242
 1336, 15976.276
 1337, 15988.122
 1338, 15999.358
 1339, 16010.105
 1340, 16021.047
 1341, 16032.268
 1342, 16043.099
 1343, 16054.858
 1344, 16066.341
 1345, 16076.669
 1346, 16087.878
 1347, 16098.575
 1348, 16110.024
 1349, 16120.887
 1350, 16133.020
 1351, 16144.154
 1352, 16155.161
 1353, 16165.673
 1354, 16177.207
 1355, 16187.468
 1356, 16199.492
 1357, 16210.909
 1358, 16221.146
 1359, 16232.574
 1360, 16243.069
 1361, 16254.296
 1362, 16265.574
 1363, 16276.929
 1364, 16288.027
 1365, 16299.327
 1366, 16309.965
 1367, 16321.722
 1368, 16333.650
 1369, 16339.754
 1370, 16350.914
 1371, 16362.163
 1372, 16372.476
 1373, 16384.657
 1374, 16395.985
 1375, 16406.418
 1376, 16417.613
 1377, 16428.920
 1378, 16440.565
 1379, 16450.916
 1380, 16462.321
 1381, 16473.187
 1382, 16484.215
 1383, 16495.180
 1384, 16506.118
 1385, 16516.960
 1386, 16528.996
 1387, 16539.897
 1388, 16550.864
 1389, 16561.821
 1390, 16572.671
 1391, 16583.843
 1392, 16595.646
 1393, 16606.565
 1394, 16617.576
 1395, 16628.523
 1396, 16639.925
 1397, 16650.919
 1398, 16661.890
 1399, 16672.908
 1400, 16683.759
 1401, 16694.674
 1402, 16706.869
 1403, 16717.670
 1404, 16728.558
 1405, 16739.975
 1406, 16751.020
 1407, 16761.923
 1408, 16772.892
 1409, 16783.705
 1410, 16794.942
 1411, 16806.669
 1412, 16817.756
 1413, 16829.055
 1414, 16839.520
 1415, 16850.650
 1416, 16862.102
 1417, 16872.450
 1418, 16884.969
 1419, 16896.136
 1420, 16906.365
 1421, 16917.434
 1422, 16928.551
 1423, 16939.106
 1424, 16951.474
 1425, 16962.089
 1426, 16973.072
 1427, 16984.524
 1428, 16995.381
 1429, 17006.085
 1430, 17018.568
 1431, 17028.819
 1432, 17039.587
 1433, 17050.498
 1434, 17061.712
 1435, 17073.430
 1436, 17084.531
 1437, 17095.574
 1438, 17106.311
 1439, 17117.683
 1440, 17128.039
 1441, 17139.125
 1442, 17150.993
 1443, 17162.605
 1444, 17173.034
 1445, 17183.898
 1446, 17195.100
 1447, 17205.839
 1448, 17217.840
 1449, 17229.117
 1450, 17239.567
 1451, 17251.029
 1452, 17262.121
 1453, 17272.463
 1454, 17284.938
 1455, 17295.952
 1456, 17306.374
 1457, 17317.556
 1458, 17328.295
 1459, 17341.346
 1460, 17352.294
 1461, 17362.985
 1462, 17375.364
 1463, 17385.966
 1464, 17396.944
 1465, 17408.300
 1466, 17418.868
 1467, 17430.261
 1468, 17441.434
 1469, 17452.351
 1470, 17463.529
 1471, 17474.071
 1472, 17486.565
 1473, 17497.143
 1474, 17508.451
 1475, 17518.845
 1476, 17529.929
 1477, 17541.496
