"(PDH-TSV 4.0) ("	"\\YJYVR04\Process(HQVRMeeting)\% Processor Time"	"\\YJYVR04\Process(HQVRMeeting)\Handle Count"	"\\YJYVR04\Process(HQVRMeeting)\Private Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Virtual Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Working Set"	"\\YJYVR04\Process(HQVRMeeting)\Working Set - Private"
"08/05/2022 11:10:51.882"	"21.864376099653178187"	"1503"	"1819484160"	"16372097024"	"1473105920"	"1333387264"
"08/05/2022 11:10:52.881"	"17.210336395363007966"	"1503"	"1819484160"	"16372097024"	"1473105920"	"1333387264"
"08/05/2022 11:10:53.878"	"37.621709994001598432"	"1503"	"1819484160"	"16372097024"	"1473105920"	"1333387264"
"08/05/2022 11:10:54.875"	"39.167080020362369908"	"1499"	"1819459584"	"16371048448"	"1473093632"	"1333374976"
"08/05/2022 11:10:55.877"	"37.442922009688430762"	"1499"	"1819459584"	"16371048448"	"1473093632"	"1333374976"
"08/05/2022 11:10:56.874"	"32.9059232065757854"	"1499"	"1819459584"	"16371048448"	"1473093632"	"1333374976"
"08/05/2022 11:10:57.888"	"21.573657001635453412"	"1499"	"1819459584"	"16371048448"	"1473093632"	"1333374976"
"08/05/2022 11:10:58.887"	"31.287563849157294271"	"1499"	"1819459584"	"16371048448"	"1473093632"	"1333374976"
"08/05/2022 11:10:59.886"	"37.532146283291638156"	"1505"	"1819484160"	"16372097024"	"1473105920"	"1333387264"
"08/05/2022 11:11:00.885"	"37.54711035936789898"	"1505"	"1819484160"	"16372097024"	"1473105920"	"1333387264"
"08/05/2022 11:11:01.885"	"23.438866485916129534"	"1505"	"1819484160"	"16372097024"	"1473175552"	"1333456896"
"08/05/2022 11:11:02.883"	"17.212601136236973076"	"1505"	"1819484160"	"16372097024"	"1473175552"	"1333456896"
"08/05/2022 11:11:03.880"	"32.917612520299819323"	"1501"	"1819455488"	"16371048448"	"1473159168"	"1333440512"
"08/05/2022 11:11:04.878"	"39.153736035710409169"	"1501"	"1819598848"	"16371048448"	"1473294336"	"1333575680"
"08/05/2022 11:11:05.874"	"25.081673453265867835"	"1501"	"1819598848"	"16371048448"	"1473294336"	"1333575680"
"08/05/2022 11:11:06.873"	"10.951905040700033567"	"1501"	"1819598848"	"16371048448"	"1473294336"	"1333575680"
"08/05/2022 11:11:07.889"	"24.617066756364692992"	"1501"	"1819598848"	"16371048448"	"1473294336"	"1333575680"
"08/05/2022 11:11:08.889"	"29.685712920082213628"	"1501"	"1819598848"	"16371048448"	"1473294336"	"1333575680"
"08/05/2022 11:11:09.887"	"28.171516808554287081"	"1501"	"1819598848"	"16371048448"	"1473294336"	"1333575680"
"08/05/2022 11:11:10.887"	"20.309291132001145996"	"1501"	"1819598848"	"16371048448"	"1473294336"	"1333575680"
