Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
31997,3195,691,39,36,9999,0,230,0,3793,872,5,3,1766,490,1353,0,0,18,72,33,0,17,60,0,1,1440,1584,6756,688,0,45,38,66,35,52,43,39,45,13,50,0,0,11476,811,0,609,64,673,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
32996,3195,691,39,36,9999,0,41,0,3793,155,5,3,1766,490,2000,0,0,29,72,50,0,16,51,0,3,1440,1584,7612,715,0,52,12,45,33,88,21,44,52,9,39,0,0,11476,811,0,609,64,673,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
33997,3195,691,39,36,9999,0,181,0,3801,687,5,3,1766,525,2000,0,0,61,72,47,0,16,51,0,3,1440,1584,10363,1014,0,35,29,41,30,77,35,30,21,9,83,0,0,11476,811,0,609,64,673,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
34997,3195,691,39,36,9999,0,379,0,3801,1440,5,4,1766,525,2000,0,0,72,72,52,0,45,10,0,3,1440,1584,10257,1022,0,28,44,30,25,88,28,25,27,5,79,0,0,11476,811,0,609,64,673,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
35997,3195,691,39,36,9999,0,321,0,3801,1220,4,4,1478,525,2000,0,0,72,72,42,0,60,0,0,3,1440,1584,9726,1030,0,31,47,50,17,64,30,30,31,9,78,0,0,11476,811,0,609,64,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
36997,3195,691,39,36,9999,0,214,0,3801,813,4,4,1478,525,2000,0,0,71,72,38,0,0,0,0,0,1440,1584,6392,952,0,30,52,13,31,100,21,30,28,5,48,0,0,11476,811,0,609,64,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
37997,3195,691,39,36,9999,0,290,0,3787,1098,4,4,1478,525,2000,0,0,73,72,41,0,10,4,0,0,1440,1584,9270,1002,0,35,46,55,30,38,33,25,35,9,75,0,0,11476,811,0,609,64,673,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
38997,3195,691,39,36,9999,0,170,0,3787,643,5,4,1766,525,2000,0,0,54,72,43,0,0,0,0,0,1440,1584,4630,641,0,80,22,33,39,77,50,68,80,5,38,0,0,11476,811,0,609,64,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
40011,2759,1140,39,36,9999,0,125,0,3787,473,5,3,1766,490,1804,0,0,72,72,34,0,26,19,0,0,1440,1584,5083,688,0,23,44,42,47,47,14,18,23,9,42,0,0,12158,1259,0,1057,65,1122,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
40997,2759,1140,39,36,9999,0,228,0,3787,863,5,3,1478,490,1555,0,0,70,72,37,0,0,2,0,1,1440,1584,8539,1076,0,21,63,61,35,52,21,19,19,5,66,0,0,12158,1259,0,1057,65,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
41998,2759,1140,39,37,9999,0,188,0,3789,712,4,3,1478,490,1555,0,0,72,72,37,0,0,2,0,1,1440,1584,7397,1037,0,28,41,52,26,64,23,21,28,5,63,0,0,12158,1259,0,1057,65,1122,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
42997,2759,1140,39,37,9999,0,208,0,3789,788,4,3,1478,490,1804,0,0,72,72,37,0,0,0,0,1,1440,1584,7912,1101,0,33,57,47,30,52,33,31,22,9,64,0,0,12158,1259,0,1057,65,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
43998,2759,1140,39,37,9999,0,200,0,3789,757,4,3,1478,490,2000,0,0,72,72,37,0,0,2,0,1,1440,1584,7788,1063,0,43,66,29,17,72,43,33,21,9,64,0,0,12158,1259,0,1057,65,1122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
44998,2759,1140,39,37,9999,0,225,0,3789,852,4,3,1478,490,2000,0,0,73,72,38,0,0,1,0,1,1440,1584,7864,1090,0,36,31,19,35,80,36,21,26,5,65,0,0,12158,1259,0,1057,65,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
45998,2759,1140,39,37,9999,0,205,0,3789,776,4,3,1478,490,2000,0,0,72,72,37,0,0,0,0,1,1440,1584,7921,1053,0,40,25,18,94,44,28,11,40,13,66,0,0,12158,1259,0,1057,65,1122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
46998,2759,1140,39,37,9999,0,215,0,3789,814,4,3,1478,490,2000,0,0,72,72,36,0,0,0,0,1,1440,1584,7994,1046,0,33,6,50,57,36,33,16,25,9,66,0,0,12158,1259,0,1057,65,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
47998,2759,1140,39,37,9999,0,211,0,3786,798,4,3,1478,490,2000,0,0,72,72,35,0,0,0,0,1,1440,1584,7747,1039,0,34,21,17,17,95,34,25,26,5,64,0,0,12158,1259,0,1057,65,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
48998,2759,1140,39,37,9999,0,199,0,3786,753,4,3,1478,490,2000,0,0,72,72,35,0,0,0,0,1,1440,1584,7750,1027,0,36,47,31,6,94,35,36,29,13,64,0,0,12158,1259,0,1057,65,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
49999,2759,1140,39,36,9999,0,42,0,3799,159,5,3,1766,490,2000,0,0,69,72,34,0,0,0,0,1,1440,1584,4965,678,0,80,57,78,42,27,35,80,54,5,41,0,0,12158,1259,0,1057,65,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
50998,2759,1140,39,36,9999,0,96,0,3799,364,5,3,1766,490,1353,0,0,72,72,33,0,0,4,0,1,1440,1584,4926,676,0,19,47,23,12,88,14,18,19,5,42,0,0,12158,1259,0,1057,65,1122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
51998,2759,1140,39,36,9999,0,104,0,3799,395,5,3,1766,490,1353,0,0,72,72,33,0,0,4,0,1,1440,1584,4926,676,0,19,47,23,12,88,14,18,19,5,42,0,0,12158,1259,0,1057,65,1122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
52999,2759,1140,39,36,9999,0,187,0,3799,710,5,3,1766,490,1555,0,0,52,72,32,0,0,46,0,3,1440,1584,5059,681,0,63,44,69,55,68,50,33,63,10,43,0,0,12158,1259,0,1057,65,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
