Frame, Time (ms)
 1384, 15408.944
 1385, 15419.853
 1386, 15431.108
 1387, 15442.930
 1388, 15454.071
 1389, 15464.983
 1390, 15475.749
 1391, 15486.619
 1392, 15498.052
 1393, 15509.441
 1394, 15520.899
 1395, 15531.917
 1396, 15542.516
 1397, 15553.957
 1398, 15565.057
 1399, 15575.466
 1400, 15587.227
 1401, 15598.471
 1402, 15609.148
 1403, 15620.197
 1404, 15631.266
 1405, 15642.321
 1406, 15654.439
 1407, 15664.876
 1408, 15676.397
 1409, 15686.818
 1410, 15697.723
 1411, 15708.768
 1412, 15721.325
 1413, 15731.780
 1414, 15742.705
 1415, 15753.896
 1416, 15764.495
 1417, 15775.743
 1418, 15786.319
 1419, 15798.868
 1420, 15809.239
 1421, 15820.255
 1422, 15831.281
 1423, 15842.784
 1424, 15853.592
 1425, 15865.059
 1426, 15876.028
 1427, 15886.875
 1428, 15898.209
 1429, 15908.895
 1430, 15920.081
 1431, 15932.210
 1432, 15943.226
 1433, 15954.079
 1434, 15964.519
 1435, 15975.593
 1436, 15987.490
 1437, 15998.479
 1438, 16009.438
 1439, 16020.889
 1440, 16031.387
 1441, 16042.181
 1442, 16054.174
 1443, 16065.590
 1444, 16076.420
 1445, 16087.151
 1446, 16098.040
 1447, 16109.149
 1448, 16121.320
 1449, 16131.895
 1450, 16143.390
 1451, 16153.876
 1452, 16164.636
 1453, 16175.703
 1454, 16186.606
 1455, 16198.942
 1456, 16209.755
 1457, 16220.753
 1458, 16231.876
 1459, 16242.627
 1460, 16253.932
 1461, 16265.284
 1462, 16276.810
 1463, 16287.227
 1464, 16298.776
 1465, 16309.264
 1466, 16320.271
 1467, 16332.122
 1468, 16343.069
 1469, 16354.196
 1470, 16365.030
 1471, 16376.091
 1472, 16386.756
 1473, 16398.254
 1474, 16409.718
 1475, 16421.218
 1476, 16431.975
 1477, 16443.036
 1478, 16453.991
 1479, 16465.417
 1480, 16475.916
 1481, 16486.817
 1482, 16498.454
 1483, 16508.777
 1484, 16520.818
 1485, 16531.879
 1486, 16542.729
 1487, 16554.679
 1488, 16565.172
 1489, 16576.580
 1490, 16586.974
 1491, 16598.608
 1492, 16608.899
 1493, 16621.017
 1494, 16631.960
 1495, 16642.871
 1496, 16653.956
 1497, 16664.610
 1498, 16675.970
 1499, 16687.620
 1500, 16698.852
 1501, 16709.528
 1502, 16720.520
 1503, 16731.372
 1504, 16742.322
