Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
55001,2796,1159,70,37,0,0,0,0,4032,0,2,3,1171,490,1804,0,0,61,72,52,0,0,14,0,0,1440,1584,14563,958,0,23,38,38,30,21,15,15,23,5,97,0,0,11273,1274,0,1091,53,1144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56001,2796,1159,70,37,0,0,65,0,4032,262,2,3,1171,525,1804,0,0,60,72,52,0,0,13,0,0,1440,1584,13663,961,0,34,44,33,31,26,5,5,34,5,97,0,0,11273,1274,0,1091,53,1144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57000,2796,1159,70,37,0,0,0,0,4032,0,2,4,1171,490,1804,0,0,60,72,52,0,0,9,0,0,1440,1584,13135,1002,120,33,40,36,33,33,25,18,33,5,98,0,0,11273,1274,0,1091,53,1144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58000,2796,1159,70,37,0,0,0,0,4032,0,2,4,1171,490,1353,0,0,64,72,51,0,0,9,0,0,1440,1584,11911,1001,120,27,27,40,39,40,19,14,27,5,95,0,0,11273,1274,0,1091,53,1144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59000,2796,1159,70,37,0,0,0,0,4032,0,2,3,1171,490,1804,0,0,70,72,53,0,0,4,0,0,1440,1584,15982,952,0,19,35,31,21,25,19,14,19,13,93,0,0,11273,1274,0,1091,53,1144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60009,2795,1162,70,37,0,0,0,0,4032,0,2,3,1171,525,1804,0,0,57,72,53,0,0,16,0,0,1440,1584,16074,967,0,19,43,33,41,33,19,13,19,9,89,0,0,11275,1277,0,1094,53,1147,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61000,2795,1162,70,37,0,0,0,0,4032,0,2,4,1171,525,1353,0,0,48,72,54,0,0,24,0,0,1440,1584,14629,975,119,23,44,39,37,33,23,22,18,5,91,0,0,11275,1277,0,1094,53,1147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62001,2795,1162,70,37,0,0,0,0,4032,0,2,4,1171,525,1353,0,0,55,72,52,0,0,19,0,0,1440,1584,14546,1012,119,23,50,39,30,31,23,10,10,13,89,0,0,11275,1277,0,1094,53,1147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63000,2795,1162,70,37,0,0,0,0,4032,0,2,4,1171,525,1353,0,0,56,72,53,0,0,17,0,0,1440,1584,14376,1002,119,25,48,36,39,11,19,25,19,9,95,0,0,11275,1277,0,1094,53,1147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64000,2795,1162,70,37,0,0,0,0,4032,0,4,4,2419,525,2000,0,0,60,72,51,0,0,12,0,0,1440,1584,15372,1046,119,21,77,63,64,89,19,21,14,9,91,0,0,11275,1277,0,1094,53,1147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65000,2795,1162,70,37,0,0,65,0,4032,262,4,4,2419,525,2000,0,0,54,72,53,0,0,20,0,0,1440,1584,14330,2970,120,13,60,42,59,52,9,5,13,13,81,0,0,11275,1277,0,1094,53,1147,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65408,2795,1162,70,37,0,0,0,0,4032,0,4,4,2419,525,2000,0,0,54,72,52,0,0,20,0,0,1440,1584,14330,2970,120,13,60,42,59,52,9,5,13,13,81,0,0,11275,1277,0,1094,53,1147,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1951,2071
