Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
31987,2948,482,10,36,14,0,10,0,3685,36,4,3,1478,490,2000,0,0,72,72,35,0,46,0,0,0,1440,1584,5027,1153,0,27,25,50,25,26,27,13,5,17,41,0,0,10458,583,0,404,64,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
32987,2948,482,10,36,14,0,0,0,3685,0,4,3,1478,490,1353,0,0,72,72,34,0,0,0,0,0,1440,1584,4671,1156,0,19,35,29,30,17,19,9,15,0,43,0,0,10458,583,0,404,64,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
33987,2948,482,10,36,14,0,75,0,3685,276,4,3,1766,490,2000,0,0,72,72,33,0,0,0,0,1,1440,1584,4671,1156,0,19,35,29,30,17,19,9,15,0,43,0,0,10458,583,0,404,64,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
34988,2948,482,10,36,14,0,29,0,3685,106,5,3,1766,490,2000,0,0,72,72,34,0,0,0,0,1,1440,1584,4711,1180,0,75,45,43,21,25,23,4,75,5,9,0,0,10458,583,0,404,64,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
35988,2948,482,10,36,14,0,124,0,3685,456,5,3,1766,490,1353,0,0,56,72,36,0,9,33,0,1,1440,1584,8983,1354,0,39,58,30,38,25,39,14,33,20,26,0,0,10458,583,0,404,64,468,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
36987,2948,482,10,36,9999,0,58,0,3678,213,5,3,1766,490,2000,0,0,39,72,70,0,57,51,0,1,1440,1584,8966,1246,0,52,47,42,61,50,26,26,52,18,47,0,0,10458,583,0,404,64,468,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
37988,2948,482,10,36,9999,0,251,0,3678,923,5,3,1766,490,1555,0,0,64,72,53,0,68,11,0,1,1440,1584,9391,1249,0,38,39,38,23,35,21,14,38,13,77,0,0,10458,583,0,404,64,468,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
38989,2948,482,9,36,9999,0,288,0,3661,1054,5,3,1766,490,1804,0,0,72,72,53,0,72,0,0,1,1440,1584,9122,1296,0,40,42,47,28,35,33,10,40,13,76,0,0,10458,583,0,404,64,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
40013,2709,839,9,36,9999,0,269,0,3661,984,4,3,1478,490,1804,0,0,72,72,42,0,23,0,0,1,1440,1584,9089,1274,0,35,39,58,26,40,28,26,35,13,76,0,0,11507,946,0,756,67,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
40988,2709,839,9,36,9999,0,269,0,3661,984,4,3,1478,490,2000,0,0,72,72,40,0,0,0,0,1,1440,1584,5750,1103,0,50,57,43,25,21,47,50,35,13,40,0,0,11507,946,0,756,67,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
