Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
40005,2527,1022,11,37,9999,0,1500,0,3528,5535,3,2,1382,441,1555,1,1,72,72,48,0,63,8,31,0,1440,1584,5485,1319,0,35,48,35,35,13,31,35,35,0,52,0,0,2308,1091,0,958,48,1006,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
40973,2527,1022,11,37,9999,0,1486,0,3528,5242,2,2,1171,441,1353,1,1,72,72,48,0,71,0,16,0,1440,1584,5532,1332,0,44,26,43,27,23,25,44,33,0,52,0,0,2308,1091,0,958,48,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
41973,2527,1022,11,37,9999,0,1449,0,3528,5112,2,2,1171,441,1353,1,1,72,72,47,0,72,0,64,0,1440,1584,5330,1391,0,47,38,36,26,36,40,47,31,9,51,0,0,2308,1091,0,958,48,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
42973,2527,1022,11,37,9999,0,1500,0,3528,5546,2,2,1171,441,1555,1,1,72,72,47,0,72,0,50,0,1440,1584,6691,1336,0,39,29,42,45,48,39,37,39,13,60,0,0,2308,1091,0,958,48,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
43974,2527,1022,11,37,9999,0,1147,0,3528,4046,2,2,1171,441,1353,1,1,72,72,48,0,72,0,50,0,1440,1584,6691,1336,0,39,29,42,45,48,39,37,39,13,60,0,0,2308,1091,0,958,48,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
44974,2527,1022,11,37,9999,0,1159,0,3555,4120,2,2,1171,441,1353,1,1,72,72,48,0,72,0,50,0,1440,1584,6691,1336,0,39,29,42,45,48,39,37,39,13,60,0,0,2308,1091,0,958,48,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
45976,2527,1022,11,37,9999,0,1332,0,3555,4735,2,2,1171,441,2000,1,1,72,72,47,0,72,0,50,0,1440,1584,6691,1336,0,39,29,42,45,48,39,37,39,13,60,0,0,2308,1091,0,958,48,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
46975,2527,1022,10,37,9999,0,1232,0,3555,4379,2,2,1171,441,2000,1,1,72,72,46,0,70,0,50,0,1440,1584,7040,1300,0,54,35,50,48,44,28,28,54,0,9,0,0,2308,1091,0,958,48,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
47974,2527,1022,10,37,9999,0,1438,0,3555,5112,3,2,1382,441,1555,1,1,57,72,47,0,0,72,72,0,1440,1584,4809,1251,0,39,68,72,61,78,22,10,39,13,42,0,0,2308,1091,0,958,48,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
48974,2527,1022,10,37,9999,0,1500,0,3555,5641,3,2,1478,441,1555,1,1,71,72,48,0,64,9,173,0,1440,1584,6224,1307,0,26,33,45,41,33,26,10,25,17,56,0,0,2308,1091,0,958,48,1006,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
49974,2527,1022,10,37,9999,0,1492,0,3555,5304,4,2,1766,441,1555,1,1,65,72,48,0,61,11,175,0,1440,1584,6077,1296,0,34,31,31,38,25,28,5,34,13,54,0,0,2308,1091,0,958,48,1006,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
50974,2527,1022,10,37,9999,0,1500,0,3555,5339,5,2,1766,441,1555,1,1,66,72,48,0,65,7,121,0,1440,1584,5941,1296,0,23,19,48,19,41,23,10,23,13,54,0,0,2308,1091,0,958,48,1006,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
51975,2527,1022,10,37,9999,0,1500,0,3555,5378,5,2,1478,441,2000,1,1,72,72,48,0,72,0,59,0,1440,1584,5904,1301,0,22,42,28,38,40,22,14,21,18,52,0,0,2308,1091,0,958,48,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
