Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
46000,2806,1140,56,37,9999,0,1500,0,3740,5879,2,3,1171,490,1804,0,0,69,72,51,0,0,3,0,0,1440,1584,13234,920,0,36,23,42,34,21,36,18,31,5,97,0,0,11259,1255,0,1072,53,1125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47001,2806,1140,56,37,9999,0,1500,0,3740,5995,2,3,1171,490,1804,0,0,67,72,51,0,0,8,0,0,1440,1584,14466,927,0,30,47,33,38,33,23,5,30,9,92,0,0,11259,1255,0,1072,53,1125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48000,2806,1140,56,37,9999,0,1500,0,3740,6055,2,3,1171,490,1804,0,0,60,72,51,0,0,14,0,0,1440,1584,14527,949,0,40,33,43,33,40,36,11,40,0,92,0,0,11259,1255,0,1072,53,1125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49001,2806,1140,56,37,9999,0,1500,0,3740,5733,2,3,1171,490,1804,0,0,59,72,51,0,0,14,0,0,1440,1584,14435,959,0,38,42,45,33,17,38,19,17,9,92,0,0,11259,1255,0,1072,53,1125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50001,2806,1140,56,37,9999,0,1500,0,3740,6088,2,3,1171,490,1804,0,0,58,72,52,0,0,16,0,0,1440,1584,14376,959,0,31,36,31,35,40,31,10,26,13,92,0,0,11259,1255,0,1072,53,1125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51001,2806,1140,56,37,9999,0,1500,0,3740,5759,2,3,1171,490,1804,0,0,58,72,52,0,0,15,0,0,1440,1584,14535,933,0,27,50,26,21,19,27,26,21,4,92,0,0,11259,1255,0,1072,53,1125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52001,2806,1140,56,37,9999,0,1500,0,3735,6065,2,3,1171,490,1804,0,0,60,72,51,0,0,14,0,0,1440,1584,14408,936,0,30,36,36,48,31,30,22,30,5,91,0,0,11259,1255,0,1072,53,1125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53002,2806,1140,55,37,9999,0,1500,0,3735,5643,2,3,1171,490,1804,0,0,59,72,51,0,0,16,0,0,1440,1584,14292,959,0,34,30,47,25,25,31,10,34,13,95,0,0,11259,1255,0,1072,53,1125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54001,2806,1140,55,37,9999,0,1485,0,3735,5546,2,3,1171,490,1804,0,0,58,72,52,0,0,17,0,0,1440,1584,14678,935,0,43,42,36,41,36,31,19,43,5,94,0,0,11259,1255,0,1072,53,1125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55001,2806,1140,55,37,9999,0,1442,0,3735,5385,2,3,1382,490,1353,0,0,59,72,51,0,0,17,0,0,1440,1584,15693,926,0,33,45,27,60,33,33,19,28,9,96,0,0,11259,1255,0,1072,53,1125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
