Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
31995,3125,721,100,24,9999,0,64,0,4341,277,4,3,1478,490,1804,0,0,73,72,36,0,0,0,0,1,1440,1584,8346,1044,0,38,47,42,78,42,19,30,38,5,68,0,0,11500,840,0,640,64,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
32995,3125,721,100,24,9999,0,130,0,4341,564,4,3,1478,490,1804,0,0,72,72,36,0,0,0,0,1,1440,1584,8109,1039,0,33,51,52,53,94,27,33,30,9,67,0,0,11500,840,0,640,64,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
33995,3125,721,100,24,9999,0,85,0,4341,368,4,3,1478,490,1804,0,0,73,72,35,0,0,0,0,1,1440,1584,8076,1056,0,43,43,64,36,76,23,25,43,5,67,0,0,11500,840,0,640,64,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
34995,3125,721,100,24,9999,0,110,0,4341,477,4,3,1478,490,1804,0,0,73,72,36,0,0,0,0,1,1440,1584,8089,1048,0,30,46,42,78,38,30,19,27,0,67,0,0,11500,840,0,640,64,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
35995,3125,721,100,24,9999,0,53,0,4343,230,4,3,1478,490,1804,0,0,72,72,36,0,0,2,0,1,1440,1584,8245,1057,0,39,59,40,31,71,31,19,39,5,68,0,0,11500,840,0,640,64,704,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
36995,3125,721,100,24,9999,0,107,0,4343,464,4,3,1478,490,1804,0,0,73,72,37,0,0,0,0,1,1440,1584,8437,1111,0,40,36,52,89,48,30,26,40,9,72,0,0,11500,840,0,640,64,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
37995,3125,721,100,24,9999,0,62,0,4343,269,4,3,1478,490,2000,0,0,71,72,37,0,5,2,0,1,1440,1584,4432,1065,0,26,36,52,68,42,11,14,26,5,39,0,0,11500,840,0,640,64,704,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
38996,3125,721,100,24,9999,0,98,0,4343,425,4,3,1478,490,2000,0,0,71,72,34,0,0,2,0,1,1440,1584,4923,681,0,79,45,40,33,94,54,47,79,26,41,0,0,11500,840,0,640,64,704,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
40006,2997,863,100,24,9999,0,0,0,4343,0,5,3,1766,490,1353,0,0,71,72,34,0,0,3,0,1,1440,1584,4955,689,0,23,54,33,60,61,14,23,18,9,41,0,0,11756,982,0,781,64,846,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
40995,2997,863,100,24,9999,0,2,0,4343,8,5,3,1766,490,1353,0,0,71,72,33,0,0,3,0,1,1440,1584,4955,689,0,23,54,33,60,61,14,23,18,9,41,0,0,11756,982,0,781,64,846,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
