Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
31996,3172,700,73,39,9999,0,1193,0,3930,4688,5,3,1766,490,2000,0,0,5,72,30,0,0,72,0,3,1440,1584,4898,955,0,45,35,15,34,17,19,45,25,5,35,0,0,11483,821,0,618,64,683,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
32996,3172,700,73,39,9999,0,1203,0,3936,4735,5,3,1766,490,2000,0,0,53,72,55,0,77,24,0,3,1440,1584,4350,948,0,31,33,33,21,16,5,16,31,9,39,0,0,11483,821,0,618,64,683,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
33996,3172,700,73,39,9999,0,1235,0,3936,4860,5,3,1478,490,1353,0,0,73,72,53,0,145,0,0,3,1440,1584,5119,963,0,31,22,44,37,22,0,25,31,5,41,0,0,11483,821,0,618,64,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
34996,3172,700,73,39,9999,0,1287,0,3929,5056,5,3,1766,490,1555,0,0,68,72,49,0,69,7,0,3,1440,1584,6108,1005,0,35,39,6,0,34,15,11,35,9,51,0,0,11483,821,0,618,64,683,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
35996,3172,700,73,39,9999,0,1277,0,3929,5017,5,3,1766,490,1555,0,0,71,72,40,0,16,2,0,3,1440,1584,6437,919,0,33,6,21,15,35,14,22,33,5,53,0,0,11483,821,0,618,64,683,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
36996,3172,700,73,39,9999,0,1300,0,3929,5107,4,3,1478,490,1804,0,0,72,72,37,0,0,1,0,3,1440,1584,7093,932,0,43,29,33,25,39,19,43,31,9,58,0,0,11483,821,0,618,64,683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
37996,3172,700,73,39,9999,0,1309,0,3929,5143,4,3,1478,490,1804,0,0,72,72,36,0,0,0,0,3,1440,1584,7005,931,0,50,44,11,11,11,10,50,31,9,58,0,0,11483,821,0,618,64,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
38996,3172,700,73,39,9999,0,1321,0,3929,5190,4,3,1478,490,1804,0,0,73,72,35,0,0,0,0,3,1440,1584,7572,950,0,39,30,26,26,11,14,39,35,0,61,0,0,11483,821,0,618,64,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
40012,2778,1103,73,39,9999,0,1300,0,3929,5107,4,3,1478,490,1804,0,0,73,72,35,0,0,0,0,3,1440,1584,6885,937,0,40,6,33,21,39,14,40,35,13,59,0,0,11714,1222,0,1019,65,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
40996,2778,1103,73,39,9999,0,1334,0,3929,5241,4,3,1478,490,1555,0,0,72,72,36,0,0,0,0,3,1440,1584,7478,957,0,45,39,12,14,11,18,45,33,9,62,0,0,11714,1222,0,1019,65,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
