Frame, Time (ms)
  873, 11451.797
  874, 11462.774
  875, 11473.672
  876, 11484.550
  877, 11495.652
  878, 11506.546
  879, 11517.467
  880, 11529.399
  881, 11540.310
  882, 11551.554
  883, 11562.359
  884, 11573.364
  885, 11584.302
  886, 11596.277
  887, 11607.224
  888, 11618.072
  889, 11629.104
  890, 11640.114
  891, 11650.911
  892, 11662.956
  893, 11674.037
  894, 11685.050
  895, 11695.816
  896, 11706.703
  897, 11717.813
  898, 11729.809
  899, 11740.574
  900, 11751.544
  901, 11762.516
  902, 11773.416
  903, 11784.264
  904, 11795.320
  905, 11807.416
  906, 11818.246
  907, 11829.199
  908, 11840.211
  909, 11851.154
  910, 11862.054
  911, 11874.090
  912, 11885.021
  913, 11895.890
  914, 11906.891
  915, 11917.744
  916, 11928.833
  917, 11940.801
  918, 11951.692
  919, 11962.601
  920, 11973.636
  921, 11984.502
  922, 11995.496
  923, 12007.697
  924, 12018.492
  925, 12029.328
  926, 12040.169
  927, 12051.215
  928, 12062.562
  929, 12072.948
  930, 12084.994
  931, 12096.091
  932, 12106.861
  933, 12117.979
  934, 12128.842
  935, 12141.843
  936, 12152.971
  937, 12164.619
  938, 12175.581
  939, 12186.993
  940, 12197.878
  941, 12208.976
  942, 12220.017
  943, 12230.299
  944, 12242.508
  945, 12253.343
  946, 12264.214
  947, 12275.239
  948, 12286.438
  949, 12296.938
  950, 12309.161
  951, 12320.325
  952, 12330.844
  953, 12342.295
  954, 12353.115
  955, 12364.262
  956, 12375.276
  957, 12386.515
  958, 12397.102
  959, 12408.244
  960, 12420.259
  961, 12431.281
  962, 12442.518
  963, 12453.362
  964, 12464.452
  965, 12475.481
  966, 12486.895
  967, 12497.345
  968, 12508.629
  969, 12519.686
  970, 12531.595
  971, 12542.126
  972, 12553.641
  973, 12564.291
  974, 12575.619
  975, 12586.062
  976, 12598.204
  977, 12608.959
  978, 12620.034
  979, 12631.110
  980, 12641.795
  981, 12652.483
  982, 12664.596
  983, 12675.522
  984, 12686.551
  985, 12697.520
  986, 12708.901
  987, 12719.354
  988, 12730.257
  989, 12742.540
  990, 12754.070
  991, 12764.299
  992, 12775.482
  993, 12786.835
  994, 12797.619
  995, 12809.305
  996, 12819.591
  997, 12830.665
  998, 12842.456
  999, 12853.412
 1000, 12864.651
 1001, 12875.591
 1002, 12887.449
 1003, 12897.886
 1004, 12908.760
 1005, 12919.821
 1006, 12930.626
 1007, 12941.718
 1008, 12952.593
 1009, 12964.579
 1010, 12976.035
 1011, 12986.459
 1012, 12998.147
 1013, 13009.119
 1014, 13020.310
 1015, 13030.992
 1016, 13041.793
 1017, 13052.720
 1018, 13065.037
 1019, 13075.714
 1020, 13086.787
 1021, 13097.410
 1022, 13109.315
 1023, 13120.286
 1024, 13131.093
 1025, 13141.304
 1026, 13153.496
 1027, 13164.313
 1028, 13175.027
 1029, 13187.122
 1030, 13197.210
 1031, 13208.266
 1032, 13219.305
 1033, 13230.530
 1034, 13241.294
 1035, 13253.314
 1036, 13264.226
 1037, 13274.888
 1038, 13285.756
 1039, 13296.637
 1040, 13308.605
 1041, 13320.701
 1042, 13330.524
 1043, 13341.321
 1044, 13352.739
 1045, 13363.689
 1046, 13375.836
 1047, 13386.777
 1048, 13397.597
 1049, 13408.138
 1050, 13419.010
 1051, 13430.181
 1052, 13441.936
 1053, 13452.799
 1054, 13463.992
 1055, 13474.874
 1056, 13485.950
 1057, 13496.761
 1058, 13508.544
 1059, 13519.909
