"(PDH-TSV 4.0) ("	"\\YJYVR04\Process(HQVRMeeting)\% Processor Time"	"\\YJYVR04\Process(HQVRMeeting)\Handle Count"	"\\YJYVR04\Process(HQVRMeeting)\Private Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Virtual Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Working Set"	"\\YJYVR04\Process(HQVRMeeting)\Working Set - Private"
"08/05/2022 11:34:46.292"	"36.121720775957385285"	"1869"	"1965686784"	"16672825344"	"1481211904"	"1322958848"
"08/05/2022 11:34:47.297"	"34.199365737319418201"	"1869"	"1966292992"	"16663609344"	"1478266880"	"1323565056"
"08/05/2022 11:34:48.290"	"39.349955358892238166"	"1869"	"1966845952"	"16663609344"	"1478799360"	"1324097536"
"08/05/2022 11:34:49.301"	"30.881613235711203203"	"1869"	"1967222784"	"16680189952"	"1479159808"	"1324457984"
"08/05/2022 11:34:50.291"	"33.154860404017924225"	"1869"	"1967771648"	"16680189952"	"1479692288"	"1324990464"
"08/05/2022 11:34:51.296"	"29.549936182091506964"	"1869"	"1979916288"	"16689405952"	"1488355328"	"1331204096"
"08/05/2022 11:34:52.301"	"29.529308541213861616"	"1869"	"1973485568"	"16680189952"	"1479610368"	"1324908544"
"08/05/2022 11:34:53.297"	"39.233002706462009712"	"1869"	"1973993472"	"16680189952"	"1480114176"	"1325412352"
"08/05/2022 11:34:54.286"	"31.596902391354682038"	"1869"	"1974628352"	"16680189952"	"1480728576"	"1326026752"
"08/05/2022 11:34:55.294"	"38.731201052437654653"	"1869"	"1975296000"	"16680189952"	"1481388032"	"1326686208"
"08/05/2022 11:34:56.303"	"43.365177415613842982"	"1869"	"1974923264"	"16680189952"	"1480458240"	"1325756416"
"08/05/2022 11:34:57.297"	"28.304814827637013508"	"1871"	"1975513088"	"16680189952"	"1480937472"	"1326231552"
"08/05/2022 11:34:58.291"	"51.874671397536090467"	"1871"	"1976061952"	"16680189952"	"1481465856"	"1326759936"
"08/05/2022 11:34:59.299"	"41.826781652351954222"	"1871"	"1976496128"	"16680189952"	"1472647168"	"1327157248"
"08/05/2022 11:35:00.292"	"37.786622870459297019"	"1871"	"1977053184"	"16680189952"	"1482403840"	"1327697920"
"08/05/2022 11:35:01.307"	"46.157595570840214805"	"1871"	"1977741312"	"16680189952"	"1483137024"	"1328431104"
"08/05/2022 11:35:02.299"	"36.252161511487408063"	"1871"	"1978163200"	"16680189952"	"1483534336"	"1328828416"
"08/05/2022 11:35:03.292"	"50.332227936943382929"	"1871"	"1978736640"	"16680189952"	"1483853824"	"1329143808"
"08/05/2022 11:35:04.302"	"26.306018945879568349"	"1871"	"1979572224"	"16680189952"	"1484570624"	"1329860608"
"08/05/2022 11:35:05.294"	"25.191231677913378917"	"1871"	"1980260352"	"16680189952"	"1485246464"	"1330536448"
"08/05/2022 11:35:06.308"	"41.622996435443582186"	"1871"	"1980710912"	"16680189952"	"1486258176"	"1331548160"
"08/05/2022 11:35:07.296"	"37.946927528350656189"	"1871"	"1988341760"	"16680189952"	"1489182720"	"1334472704"
"08/05/2022 11:35:08.285"	"33.188129891740700828"	"1871"	"1977958400"	"16680189952"	"1488130048"	"1333420032"
"08/05/2022 11:35:09.295"	"29.379933230978181768"	"1870"	"1978482688"	"16680189952"	"1489227776"	"1334517760"
"08/05/2022 11:35:10.305"	"23.21172649985387082"	"1870"	"1977155584"	"16680189952"	"1488056320"	"1333346304"
"08/05/2022 11:35:11.303"	"29.755879009964896653"	"1870"	"1990696960"	"16680189952"	"1495506944"	"1340796928"
"08/05/2022 11:35:12.296"	"26.752550116024238491"	"1870"	"1984323584"	"16680189952"	"1489809408"	"1335099392"
"08/05/2022 11:35:13.307"	"52.516709457693430352"	"1868"	"1991602176"	"16679141376"	"1491820544"	"1337110528"
"08/05/2022 11:35:14.300"	"34.61228451650288207"	"1868"	"1992556544"	"16679141376"	"1496211456"	"1341501440"
"08/05/2022 11:35:15.292"	"37.800148297541802833"	"1868"	"1988820992"	"16679141376"	"1492725760"	"1338015744"
