Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
48001,2801,1147,70,35,0,0,0,0,4030,0,2,4,1171,525,1804,0,0,69,72,51,0,0,4,0,0,1440,1584,12884,1031,113,22,40,22,35,21,15,14,22,13,97,0,0,11296,1261,0,1078,53,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49001,2801,1147,70,35,0,0,0,0,4030,0,2,4,1171,525,1804,0,0,69,72,52,0,0,4,0,0,1440,1584,12875,1001,113,27,39,33,31,25,27,22,19,9,99,0,0,11296,1261,0,1078,53,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50002,2801,1147,70,35,0,0,66,0,4029,265,2,4,1171,525,1804,0,0,69,72,51,0,0,3,0,0,1440,1584,12832,1018,112,23,47,34,31,36,22,19,23,9,97,0,0,11296,1261,0,1078,53,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51001,2801,1147,70,35,0,0,132,0,4029,531,2,4,1171,525,1804,0,0,69,72,51,0,0,4,0,0,1440,1584,12757,1006,111,23,36,35,22,28,14,18,23,9,97,0,0,11296,1261,0,1078,53,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52001,2801,1147,70,35,0,0,0,0,4029,0,2,4,1171,525,1804,0,0,69,72,51,0,0,3,0,0,1440,1584,12920,1005,112,23,36,39,31,33,22,14,23,5,97,0,0,11296,1261,0,1078,53,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53001,2801,1147,70,35,0,0,0,0,4029,0,2,4,1171,525,1804,0,0,69,72,51,0,0,4,0,0,1440,1584,12844,1010,114,26,35,44,25,25,22,26,19,0,97,0,0,11296,1261,0,1078,53,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54001,2801,1147,70,35,0,0,0,0,4029,0,2,4,1171,525,1804,0,0,69,72,52,0,0,3,0,0,1440,1584,12914,989,113,23,27,30,42,30,15,14,23,13,97,0,0,11296,1261,0,1078,53,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55001,2801,1147,70,35,0,0,0,0,4029,0,2,4,1171,525,1804,0,0,69,72,51,0,0,3,0,0,1440,1584,12859,1011,113,27,31,41,31,27,19,27,14,5,97,0,0,11296,1261,0,1078,53,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56002,2801,1147,70,35,0,0,0,0,4030,0,2,4,1171,525,1804,0,0,69,72,51,0,0,4,0,0,1440,1584,12749,1009,112,19,43,31,27,36,19,19,19,5,99,0,0,11296,1261,0,1078,53,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57001,2801,1147,70,35,0,0,0,0,4030,0,2,4,1171,525,1804,0,0,69,72,52,0,0,3,0,0,1440,1584,12867,1028,110,28,42,35,40,28,28,22,26,5,99,0,0,11296,1261,0,1078,53,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
