Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
36908,2588,1229,84,40,9999,0,1388,0,4075,5656,2,2,1171,441,1804,1,1,73,72,47,0,0,0,16,0,1440,1584,8665,1485,0,27,48,26,21,31,26,19,27,9,74,0,0,11815,1348,0,1163,49,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37908,2588,1229,84,40,9999,0,1461,0,4075,5953,2,2,1171,441,1804,1,1,73,72,47,0,0,0,11,0,1440,1584,8599,1490,0,33,57,19,27,36,29,30,33,9,73,0,0,11815,1348,0,1163,49,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38908,2588,1229,84,40,9999,0,1312,0,4067,5335,2,2,1171,441,1804,1,1,73,72,47,0,4,0,12,0,1440,1584,7628,1478,0,33,37,17,40,30,33,10,26,18,67,0,0,11815,1348,0,1163,49,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40090,2586,1232,84,40,9999,0,1316,0,4067,5352,2,2,1171,441,1804,1,1,73,72,47,0,73,0,26,0,1440,1584,7192,1437,0,30,45,30,19,25,28,14,30,10,64,0,0,11816,1351,1,1165,48,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40907,2586,1232,84,40,9999,0,1288,0,4067,5238,2,2,1171,441,1804,1,1,73,72,47,0,73,0,7,0,1440,1584,7270,1444,0,31,44,34,19,21,21,5,31,0,64,0,0,11816,1351,1,1165,48,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41908,2586,1232,84,40,9999,0,1302,0,4067,5295,2,2,1171,441,1804,1,1,73,72,47,0,71,0,3,0,1440,1584,7431,1449,0,26,50,33,27,25,21,26,21,13,66,0,0,11816,1351,1,1165,48,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42908,2586,1232,84,40,9999,0,1291,0,4067,5250,2,2,1171,441,1804,1,1,73,72,47,0,72,0,3,0,1440,1584,7300,1448,0,31,22,53,25,16,31,14,22,5,65,0,0,11816,1351,1,1165,48,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43908,2586,1232,84,40,9999,0,1338,0,4067,5441,2,2,1171,441,1804,1,1,73,72,47,0,73,0,2,0,1440,1584,7291,1442,0,22,35,36,16,27,22,16,16,18,64,0,0,11816,1351,1,1165,48,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44908,2586,1232,84,40,9999,0,1289,0,4067,5242,2,2,1171,441,1804,1,1,73,72,47,0,73,0,1,0,1440,1584,7273,1444,0,27,21,22,52,21,27,19,11,13,65,0,0,11816,1351,1,1165,48,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45908,2586,1232,84,40,9999,0,1300,0,4067,5287,2,2,1171,441,1804,1,1,73,72,47,0,73,0,1,0,1440,1584,7275,1441,0,33,25,54,33,33,27,19,33,9,65,0,0,11816,1351,1,1165,48,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
