"(PDH-TSV 4.0) ("	"\\PC-201912230946\Memory\% Committed Bytes In Use"	"\\PC-201912230946\Process(HQVRMeeting)\% Processor Time"	"\\PC-201912230946\Process(HQVRMeeting)\Working Set - Private"	"\\PC-201912230946\Process(HQVRMeeting)\Working Set"	"\\PC-201912230946\Process(HQVRMeeting)\Handle Count"	"\\PC-201912230946\Process(HQVRMeeting)\Private Bytes"	"\\PC-201912230946\Process(HQVRMeeting)\Virtual Bytes"
"08/10/2022 11:18:36.162"	"38.950597387494191537"	"51.49378669103947459"	"1665728512"	"1800200192"	"1611"	"3480875008"	"18185359360"
"08/10/2022 11:18:37.162"	"38.926478600810860087"	"51.569781653169421531"	"1657458688"	"1791930368"	"1611"	"3472957440"	"18185359360"
"08/10/2022 11:18:38.161"	"38.88962614324167788"	"61.008355103617340376"	"1645568000"	"1780039680"	"1611"	"3460870144"	"18185359360"
"08/10/2022 11:18:39.161"	"38.856747732231568193"	"53.158755809939307824"	"1634988032"	"1769459712"	"1611"	"3450241024"	"18185359360"
"08/10/2022 11:18:40.158"	"38.816553712546955524"	"39.166420262883512748"	"1620140032"	"1754611712"	"1611"	"3434876928"	"18185359360"
"08/10/2022 11:18:41.175"	"38.817424894966521265"	"35.326041546865312171"	"1612115968"	"1746587648"	"1611"	"3426992128"	"18201939968"
"08/10/2022 11:18:42.171"	"38.872464918268953227"	"59.651862187973037521"	"1640423424"	"1774895104"	"1611"	"3455266816"	"18201939968"
"08/10/2022 11:18:43.175"	"38.881081328466784441"	"38.875187683186105403"	"1634480128"	"1768951808"	"1611"	"3449655296"	"18201939968"
"08/10/2022 11:18:44.176"	"38.839932586727648811"	"51.544485202421753911"	"1629360128"	"1763831808"	"1611"	"3445227520"	"18201939968"
"08/10/2022 11:18:45.163"	"38.80916650844950766"	"90.201556231941324882"	"1619591168"	"1754062848"	"1611"	"3434352640"	"18201939968"
"08/10/2022 11:18:46.153"	"38.789487196782019396"	"44.197597913590513485"	"1613082624"	"1747554304"	"1611"	"3428102144"	"18201939968"
"08/10/2022 11:18:47.172"	"38.836101754297523314"	"39.8748151648952458"	"1618206720"	"1752678400"	"1611"	"3434115072"	"18201939968"
"08/10/2022 11:18:48.164"	"38.80444060517578464"	"66.163958372107515515"	"1617088512"	"1751560192"	"1611"	"3432058880"	"18201939968"
