Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
80980,3226,714,68,35,9999,0,1307,0,3992,5217,5,3,1766,490,1804,0,0,63,72,35,0,8,12,0,1,1440,1584,7137,1037,0,27,52,72,12,47,27,27,21,13,61,0,0,11496,828,0,629,67,696,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
81980,3226,714,68,35,9999,0,1490,0,3907,5821,5,3,1478,490,1804,0,0,71,72,40,0,13,0,0,1,1440,1584,6997,1030,0,30,35,42,41,84,30,22,21,9,58,0,0,11496,828,0,629,67,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
82981,3226,714,68,36,9999,0,1343,0,3907,5247,4,3,1478,490,1804,0,0,72,72,36,0,0,0,0,1,1440,1584,7919,1106,0,40,52,36,52,60,11,40,30,0,62,0,0,11496,828,0,629,67,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
83981,3226,714,68,36,9999,0,1308,0,3907,5110,4,3,1478,490,1804,0,0,70,72,38,0,0,5,0,1,1440,1584,7466,1056,0,37,42,38,30,95,19,37,17,5,60,0,0,11496,828,0,629,67,696,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
84980,3226,714,68,36,9999,0,1329,0,3907,5192,4,3,1478,490,1804,0,0,72,72,38,0,0,1,0,1,1440,1584,7543,1035,0,33,42,33,76,47,19,21,33,9,64,0,0,11496,828,0,629,67,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
85981,3226,714,68,36,9999,0,1311,0,3907,5122,4,3,1478,490,2000,0,0,72,72,38,0,0,1,0,1,1440,1584,3825,1068,0,23,35,45,6,94,23,22,14,13,34,0,0,11496,828,0,629,67,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
86981,3226,714,68,36,9999,0,997,0,3907,3895,4,3,1478,490,1555,0,0,69,72,35,0,4,5,0,1,1440,1584,4905,677,0,65,60,31,36,77,47,65,44,13,41,0,0,11496,828,0,629,67,696,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
87981,3226,714,68,36,9999,0,914,0,3907,3570,4,3,1478,490,1353,0,0,72,72,35,0,0,0,0,1,1440,1584,4865,687,0,33,44,52,38,57,10,30,33,0,41,0,0,11496,828,0,629,67,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
88996,2971,967,68,36,9999,0,914,0,3907,3570,4,3,1478,490,2000,0,0,72,72,35,0,0,0,0,1,1440,1584,4865,687,0,33,44,52,38,57,10,30,33,0,41,0,0,11663,1081,0,881,67,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
89981,2971,967,68,36,9999,0,1126,0,3907,4399,5,3,1766,490,2000,0,0,3,72,31,0,0,71,0,3,1440,1584,6158,685,0,40,25,42,26,86,36,40,19,9,20,0,0,11663,1081,0,881,67,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
90980,2971,967,68,36,9999,0,1208,0,3907,4719,5,3,1766,490,1555,0,0,32,72,51,0,20,55,0,3,1440,1584,4420,990,0,38,44,30,25,85,30,38,30,13,31,0,0,11663,1081,0,881,67,949,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
91981,2971,967,68,36,9999,0,1243,0,3905,4853,5,3,1766,490,1555,0,0,67,72,42,0,43,36,0,3,1440,1584,4295,1057,0,30,27,52,35,69,19,27,30,0,40,0,0,11663,1081,0,881,67,949,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
92983,2971,967,67,36,9999,0,1166,0,3905,4553,5,3,1478,490,1555,0,0,72,72,52,0,53,1,0,3,1440,1584,4175,1052,0,30,44,58,52,72,30,23,25,9,40,0,0,11663,1081,0,881,67,949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
