Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
33989,2785,712,91,35,9999,0,1229,0,4164,5117,5,3,1766,490,1555,0,0,66,72,36,0,20,8,0,3,1440,1584,5060,1029,0,25,38,52,31,23,9,25,25,9,45,0,0,11484,790,0,621,69,691,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
34990,2785,712,91,35,9999,0,1231,0,4164,5125,5,3,1766,490,1555,0,0,72,72,36,0,0,1,0,3,1440,1584,5652,998,0,31,55,47,47,42,10,31,28,5,49,0,0,11484,790,0,621,69,691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
35989,2785,712,91,35,9999,0,1224,0,4137,5063,4,3,1478,490,1555,0,0,72,72,35,0,0,0,0,3,1440,1584,5656,1002,0,38,44,38,35,33,10,12,38,9,49,0,0,11484,790,0,621,69,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
36990,2785,712,91,35,9999,0,1247,0,4137,5158,4,3,1478,490,1555,0,0,72,72,35,0,0,0,0,3,1440,1584,6433,943,0,30,23,61,42,29,14,30,22,9,54,0,0,11484,790,0,621,69,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
37990,2785,712,91,35,9999,0,1256,0,4137,5196,4,3,1478,490,1555,0,0,72,72,35,0,0,0,0,3,1440,1584,6651,951,0,39,55,52,58,42,19,26,39,13,56,0,0,11484,790,0,621,69,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
38989,2785,712,91,35,9999,0,1198,0,4137,4956,4,3,1478,490,1555,0,0,72,72,35,0,0,0,0,3,1440,1584,6537,957,0,31,50,33,44,19,5,26,31,13,50,0,0,11484,790,0,621,69,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
40018,2541,1039,91,35,9999,0,1244,0,4137,5146,4,3,1478,490,1555,0,0,72,72,34,0,0,0,0,3,1440,1584,5715,998,0,31,31,42,36,42,15,30,31,9,50,0,0,11844,1117,0,946,69,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
40990,2541,1039,91,35,9999,0,1211,0,4136,5008,4,3,1478,490,2000,0,0,72,72,33,0,0,1,0,3,1440,1584,6119,951,0,36,39,47,18,36,10,35,36,5,52,0,0,11844,1117,0,946,69,1016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
41990,2541,1039,91,35,9999,0,1223,0,4136,5058,4,3,1478,490,2000,0,0,72,72,34,0,0,0,0,3,1440,1584,5906,948,0,36,47,35,38,35,14,36,30,13,50,0,0,11844,1117,0,946,69,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
42990,2541,1039,91,35,9999,0,1279,0,4136,5289,5,3,1766,490,1555,0,0,71,72,32,0,12,7,0,3,1440,1584,7267,1004,0,30,47,47,26,35,14,30,30,5,56,0,0,11844,1117,0,946,69,1016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
