"(PDH-TSV 4.0) ("	"\\PC-201912230946\Memory\% Committed Bytes In Use"	"\\PC-201912230946\Process(HQVRMeeting)\% Processor Time"	"\\PC-201912230946\Process(HQVRMeeting)\Working Set - Private"	"\\PC-201912230946\Process(HQVRMeeting)\Working Set"	"\\PC-201912230946\Process(HQVRMeeting)\Handle Count"	"\\PC-201912230946\Process(HQVRMeeting)\Private Bytes"	"\\PC-201912230946\Process(HQVRMeeting)\Virtual Bytes"
"08/10/2022 11:45:41.666"	"34.669398291658005462"	"42.341440776230136578"	"1148370944"	"1281351680"	"1523"	"1814413312"	"16524918784"
"08/10/2022 11:45:42.663"	"34.668777704860268329"	"37.618290715153804626"	"1149206528"	"1282191360"	"1524"	"1815232512"	"16524918784"
"08/10/2022 11:45:43.660"	"34.674159981001672293"	"34.466926740309077104"	"1149743104"	"1282727936"	"1524"	"1815781376"	"16524918784"
"08/10/2022 11:45:44.660"	"34.706334288862144888"	"34.397736904093605403"	"1159876608"	"1292861440"	"1524"	"1826648064"	"16524918784"
"08/10/2022 11:45:45.657"	"34.676415527862594956"	"20.376623195534026678"	"1149788160"	"1282772992"	"1524"	"1816158208"	"16524918784"
"08/10/2022 11:45:46.673"	"34.711382406463705763"	"32.286412283684725821"	"1152430080"	"1285414912"	"1524"	"1828089856"	"16524918784"
"08/10/2022 11:45:47.675"	"34.71152562059264568"	"29.632546442622160754"	"1152225280"	"1285210112"	"1524"	"1827389440"	"16525991936"
"08/10/2022 11:45:48.651"	"34.711143731770839338"	"32.021835100153026588"	"1152487424"	"1285472256"	"1524"	"1827659776"	"16525991936"
"08/10/2022 11:45:49.668"	"34.710857303512945293"	"23.039143984844447033"	"1152770048"	"1285754880"	"1524"	"1827938304"	"16525991936"
"08/10/2022 11:45:50.672"	"34.71569061156262137"	"28.00386089852516136"	"1155915776"	"1288900608"	"1524"	"1829040128"	"16525991936"
"08/10/2022 11:45:51.675"	"34.690808047235663025"	"29.603845453517450892"	"1154891776"	"1287876608"	"1524"	"1821048832"	"16525991936"
"08/10/2022 11:45:52.650"	"34.692323681593947526"	"33.639351905912128871"	"1155149824"	"1288134656"	"1524"	"1821315072"	"16525991936"
"08/10/2022 11:45:53.657"	"34.694316665337957772"	"29.48657552571025775"	"1155969024"	"1288953856"	"1524"	"1822146560"	"16525991936"
"08/10/2022 11:45:54.676"	"34.732708622406399002"	"33.757066765733220848"	"1154965504"	"1287950336"	"1524"	"1822703616"	"16525991936"
"08/10/2022 11:45:55.657"	"34.734236200976702946"	"31.826135806042465504"	"1153179648"	"1286164480"	"1524"	"1823526912"	"16525991936"
"08/10/2022 11:45:56.667"	"34.735417676795137254"	"35.587986822616400673"	"1153179648"	"1286164480"	"1524"	"1823526912"	"16525991936"
"08/10/2022 11:45:57.667"	"34.740155500997829563"	"32.834144267901400838"	"1154002944"	"1286987776"	"1524"	"1824354304"	"16542572544"
"08/10/2022 11:45:58.669"	"34.742888397244477972"	"42.068664436699208409"	"1154801664"	"1287786496"	"1526"	"1825177600"	"16542572544"
"08/10/2022 11:45:59.668"	"34.744559166660657468"	"21.910887843198374014"	"1155088384"	"1288073216"	"1526"	"1825460224"	"16542572544"
"08/10/2022 11:46:00.667"	"34.7458241821140561"	"23.464486505930469917"	"1155874816"	"1288859648"	"1526"	"1826271232"	"16542572544"
"08/10/2022 11:46:01.670"	"34.748867395042644546"	"29.588933345240338468"	"1156689920"	"1289674752"	"1526"	"1827094528"	"16542572544"
"08/10/2022 11:46:02.672"	"34.749034451029501724"	"34.294182329921305552"	"1157226496"	"1290211328"	"1526"	"1827651584"	"16542572544"
"08/10/2022 11:46:03.672"	"34.748437752655810584"	"29.707481251890023088"	"1157754880"	"1290739712"	"1526"	"1828196352"	"16542572544"
"08/10/2022 11:46:04.672"	"34.722874950320196774"	"34.363337083393894034"	"1158291456"	"1291276288"	"1526"	"1828749312"	"16542572544"
"08/10/2022 11:46:05.669"	"34.722481117286363883"	"28.213771811628106434"	"1158565888"	"1291550720"	"1526"	"1829031936"	"16542572544"
"08/10/2022 11:46:06.671"	"34.723400029987885773"	"31.177316322457453879"	"1158864896"	"1291849728"	"1526"	"1829306368"	"16542572544"
"08/10/2022 11:46:07.669"	"34.723280704282984743"	"28.185305279175320692"	"1159942144"	"1292926976"	"1526"	"1830404096"	"16542572544"
"08/10/2022 11:46:08.664"	"34.725595902354825739"	"23.558908478955448373"	"1160208384"	"1293193216"	"1526"	"1830678528"	"16542572544"
"08/10/2022 11:46:09.668"	"34.727230885701075636"	"29.573629696217686558"	"1160466432"	"1293451264"	"1526"	"1830944768"	"16542572544"
"08/10/2022 11:46:10.658"	"34.727230885701075636"	"31.570127405921528663"	"1160916992"	"1293901824"	"1526"	"1831780352"	"16542572544"
"08/10/2022 11:46:11.665"	"34.754285457253985214"	"29.471430209419640533"	"1169727488"	"1302712320"	"1526"	"1840869376"	"16542572544"
"08/10/2022 11:46:12.667"	"34.757113837347624496"	"24.953940017515670036"	"1170264064"	"1303248896"	"1526"	"1841418240"	"16542572544"
"08/10/2022 11:46:13.664"	"34.756982567430704023"	"31.333117360421990583"	"1170616320"	"1303601152"	"1526"	"1841762304"	"16542572544"
"08/10/2022 11:46:14.667"	"34.758736876481847844"	"37.411760621398371995"	"1171419136"	"1304403968"	"1526"	"1842593792"	"16542572544"
"08/10/2022 11:46:15.670"	"34.761863605762336249"	"28.03202617877286329"	"1171951616"	"1304936448"	"1526"	"1843142656"	"16542572544"
"08/10/2022 11:46:16.669"	"34.763486644896559596"	"37.524668717214701985"	"1172246528"	"1305231360"	"1526"	"1843412992"	"16542572544"
"08/10/2022 11:46:17.666"	"34.763152486356709403"	"25.091581764281450262"	"1173114880"	"1306099712"	"1526"	"1844301824"	"16542572544"
"08/10/2022 11:46:18.662"	"34.762973486157825675"	"39.186317005843363859"	"1173721088"	"1306705920"	"1526"	"1844936704"	"16542572544"
"08/10/2022 11:46:19.661"	"38.234229860416199642"	"29.736428319156338773"	"1163968512"	"1299357696"	"1526"	"3045154816"	"17750663168"
