Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
36999,2767,1166,65,40,9999,0,1500,0,3819,5751,4,3,1478,490,1804,0,0,50,72,53,0,0,25,0,0,1440,1584,18535,982,0,14,47,48,26,19,10,14,10,13,74,0,0,11265,1281,0,1098,52,1151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37999,2767,1166,65,40,9999,0,1415,0,3819,5403,4,3,1478,490,1804,0,0,41,72,54,0,0,33,0,0,1440,1584,18151,999,0,30,50,45,33,27,30,22,25,5,73,0,0,11265,1281,0,1098,52,1151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38999,2767,1166,65,40,9999,0,1500,0,3819,5751,4,3,1478,490,1804,0,0,36,72,55,0,0,37,0,0,1440,1584,18483,995,0,26,33,59,39,39,26,22,10,9,73,0,0,11265,1281,0,1098,52,1151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40007,2760,1171,65,40,9999,0,1500,0,3827,6023,4,3,1478,490,1804,0,0,45,72,54,0,0,29,0,0,1440,1584,15973,966,0,31,43,50,31,31,19,21,31,4,88,0,0,11268,1285,0,1102,52,1155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41001,2760,1171,65,40,9999,0,1500,0,3827,5771,4,3,1478,490,2000,0,0,47,72,53,0,0,26,0,0,1440,1584,17092,921,0,23,39,59,27,33,15,23,22,9,89,0,0,11268,1285,0,1102,52,1155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42000,2760,1171,65,40,9999,0,1460,0,3827,5587,4,3,1478,490,2000,0,0,48,72,53,0,0,26,0,0,1440,1584,17020,941,0,19,40,42,31,25,19,15,10,4,91,0,0,11268,1285,0,1102,52,1155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43000,2760,1171,65,40,9999,0,1449,0,3827,5545,4,3,1478,490,1555,0,0,41,72,53,0,0,34,0,0,1440,1584,17809,973,0,19,50,36,27,11,10,19,9,13,73,0,0,11268,1285,0,1102,52,1155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44000,2760,1171,65,40,9999,0,1446,0,3827,5533,4,3,1478,490,1353,0,0,39,72,54,0,0,36,0,0,1440,1584,17118,989,0,23,45,36,43,26,22,23,10,9,86,0,0,11268,1285,0,1102,52,1155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45000,2760,1171,65,40,9999,0,1472,0,3827,5633,4,3,1478,490,1555,0,0,36,72,55,0,0,36,0,0,1440,1584,18067,976,0,14,39,47,22,26,10,14,5,9,72,0,0,11268,1285,0,1102,52,1155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46000,2760,1171,65,40,9999,0,1447,0,3827,5537,4,3,1478,490,1555,0,0,39,72,54,0,0,36,0,0,1440,1584,18291,1031,0,27,33,39,36,39,15,27,18,9,74,0,0,11268,1285,0,1102,52,1155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47000,2760,1171,65,40,9999,0,1474,0,3827,5640,4,3,1478,490,1555,0,0,41,72,54,0,0,34,0,0,1440,1584,16973,998,0,21,45,36,33,21,19,19,21,5,80,0,0,11268,1285,0,1102,52,1155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48000,2760,1171,65,40,9999,0,1419,0,3827,5430,4,3,1478,490,1555,0,0,37,72,55,0,0,37,0,0,1440,1584,18164,994,0,19,45,50,33,27,19,14,9,9,74,0,0,11268,1285,0,1102,52,1155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49000,2760,1171,65,40,9999,0,1500,0,3827,6050,4,4,1478,525,1555,0,0,55,72,53,0,0,19,0,0,1440,1584,11897,1024,111,35,58,60,51,39,28,35,22,13,97,0,0,11268,1285,0,1102,52,1155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,2760,1171,65,40,9999,0,1500,0,3820,6119,4,4,1478,490,1555,0,0,71,72,54,0,0,4,0,0,1440,1584,12695,1006,77,22,54,47,43,21,22,19,10,13,99,0,0,11268,1285,0,1102,52,1155,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51008,2760,1171,65,40,9999,0,1500,0,3820,6795,3,3,2419,525,2000,0,0,71,72,54,0,0,4,0,0,1440,1584,14110,982,0,23,61,48,33,39,14,23,5,5,99,0,0,11268,1285,0,1102,52,1155,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52003,2760,1171,65,40,9999,0,1500,0,3820,7399,4,4,2419,525,2000,0,0,65,72,52,0,0,10,0,0,1440,1584,13882,913,0,26,73,61,63,27,18,26,13,18,98,0,0,11268,1285,0,1102,52,1155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53000,2760,1171,65,40,9999,0,1500,0,3820,6742,4,4,2419,525,2000,0,0,61,72,51,0,0,12,0,0,1440,1584,12446,3070,0,18,54,58,52,33,9,18,13,10,91,0,0,11268,1285,0,1102,52,1155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53412,2760,1171,65,40,9999,0,1500,0,3820,6742,4,4,2419,525,2000,0,0,61,72,52,0,0,12,0,0,1440,1584,12446,3070,0,18,54,58,52,33,9,18,13,10,91,0,0,11268,1285,0,1102,52,1155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1512,1512
